date,ticker,close_price,sector
2024-09-05,ITC,383.38,FMCG
2024-09-06,ITC,387.64,FMCG
2024-09-09,ITC,387.1,FMCG
2024-09-10,ITC,390.87,FMCG
2024-09-11,ITC,391.48,FMCG
2024-09-12,ITC,398.84,FMCG
2024-09-13,ITC,397.15,FMCG
2024-09-16,ITC,398.08,FMCG
2024-09-17,ITC,397.68,FMCG
2024-09-18,ITC,389.5,FMCG
2024-09-19,ITC,395.81,FMCG
2024-09-20,ITC,399.4,FMCG
2024-09-23,ITC,399.64,FMCG
2024-09-24,ITC,402.54,FMCG
2024-09-25,ITC,403.89,FMCG
2024-09-26,ITC,408.44,FMCG
2024-09-27,ITC,405.19,FMCG
2024-09-30,ITC,401.75,FMCG
2024-10-01,ITC,401.81,FMCG
2024-10-02,ITC,400.12,FMCG
2024-10-03,ITC,403.82,FMCG
2024-10-04,ITC,404.15,FMCG
2024-10-07,ITC,403.62,FMCG
2024-10-08,ITC,405.03,FMCG
2024-10-09,ITC,407.85,FMCG
2024-10-11,ITC,403.38,FMCG
2024-10-14,ITC,405.84,FMCG
2024-10-15,ITC,403.46,FMCG
2024-10-16,ITC,400.39,FMCG
2024-10-17,ITC,402.92,FMCG
2024-10-18,ITC,401.73,FMCG
2024-10-21,ITC,403.09,FMCG
2024-10-22,ITC,401.56,FMCG
2024-10-23,ITC,402.44,FMCG
2024-10-24,ITC,403.93,FMCG
2024-10-25,ITC,410.09,FMCG
2024-10-28,ITC,410.46,FMCG
2024-10-29,ITC,412.29,FMCG
2024-10-30,ITC,402.85,FMCG
2024-10-31,ITC,405.19,FMCG
2024-11-01,ITC,405.88,FMCG
2024-11-04,ITC,402.33,FMCG
2024-11-05,ITC,401.44,FMCG
2024-11-06,ITC,405.73,FMCG
2024-11-07,ITC,412.68,FMCG
2024-11-08,ITC,423.02,FMCG
2024-11-11,ITC,419.06,FMCG
2024-11-12,ITC,424.96,FMCG
2024-11-13,ITC,426.23,FMCG
2024-11-14,ITC,431.13,FMCG
2024-11-15,ITC,426.84,FMCG
2024-11-18,ITC,422.95,FMCG
2024-11-19,ITC,424.28,FMCG
2024-11-20,ITC,430.24,FMCG
2024-11-21,ITC,429.55,FMCG
2024-11-22,ITC,425.33,FMCG
2024-11-25,ITC,422.68,FMCG
2024-11-26,ITC,424.56,FMCG
2024-11-27,ITC,422.15,FMCG
2024-11-28,ITC,422.57,FMCG
2024-11-29,ITC,423.73,FMCG
2024-12-02,ITC,428.35,FMCG
2024-12-03,ITC,422.76,FMCG
2024-12-04,ITC,425.07,FMCG
2024-12-05,ITC,421.8,FMCG
2024-12-06,ITC,417.39,FMCG
2024-12-09,ITC,416.44,FMCG
2024-12-10,ITC,412.38,FMCG
2024-12-11,ITC,417.13,FMCG
2024-12-12,ITC,420.45,FMCG
2024-12-13,ITC,414.63,FMCG
2024-12-16,ITC,412.17,FMCG
2024-12-17,ITC,415.61,FMCG
2024-12-18,ITC,414.95,FMCG
2024-12-19,ITC,417.25,FMCG
2024-12-20,ITC,416.9,FMCG
2024-12-23,ITC,416.45,FMCG
2024-12-24,ITC,415.89,FMCG
2024-12-25,ITC,415.25,FMCG
2024-12-26,ITC,418.97,FMCG
2024-12-27,ITC,422.67,FMCG
2024-12-30,ITC,426.46,FMCG
2024-12-31,ITC,426.79,FMCG
2025-01-01,ITC,423.25,FMCG
2025-01-02,ITC,431.61,FMCG
2025-01-03,ITC,423.0,FMCG
2025-01-06,ITC,423.57,FMCG
2025-01-07,ITC,428.9,FMCG
2025-01-08,ITC,433.13,FMCG
2025-01-09,ITC,437.11,FMCG
2025-01-10,ITC,431.78,FMCG
2025-01-13,ITC,433.31,FMCG
2025-01-14,ITC,427.7,FMCG
2025-01-15,ITC,423.19,FMCG
2025-01-16,ITC,419.46,FMCG
2025-01-17,ITC,417.12,FMCG
2025-01-20,ITC,420.49,FMCG
2025-01-21,ITC,421.85,FMCG
2025-01-22,ITC,425.01,FMCG
2025-01-23,ITC,426.23,FMCG
2025-01-24,ITC,424.7,FMCG
2025-01-27,ITC,430.07,FMCG
2025-01-28,ITC,429.29,FMCG
2025-01-29,ITC,423.03,FMCG
2025-01-30,ITC,429.27,FMCG
2025-01-31,ITC,426.27,FMCG
2025-02-03,ITC,424.81,FMCG
2025-02-04,ITC,430.59,FMCG
2025-02-05,ITC,430.07,FMCG
2025-02-06,ITC,431.43,FMCG
2025-02-10,ITC,430.21,FMCG
2025-02-11,ITC,428.51,FMCG
2025-02-12,ITC,431.42,FMCG
2025-02-13,ITC,433.3,FMCG
2025-02-14,ITC,428.3,FMCG
2025-02-17,ITC,432.49,FMCG
2025-02-18,ITC,431.38,FMCG
2025-02-19,ITC,427.91,FMCG
2025-02-20,ITC,430.42,FMCG
2025-02-21,ITC,432.29,FMCG
2025-02-24,ITC,430.08,FMCG
2025-02-25,ITC,431.7,FMCG
2025-02-26,ITC,433.93,FMCG
2025-02-27,ITC,435.1,FMCG
2025-02-28,ITC,431.63,FMCG
2025-03-03,ITC,430.19,FMCG
2025-03-04,ITC,429.46,FMCG
2025-03-05,ITC,428.04,FMCG
2025-03-06,ITC,422.36,FMCG
2025-03-07,ITC,424.86,FMCG
2025-03-10,ITC,422.77,FMCG
2025-03-11,ITC,420.9,FMCG
2025-03-12,ITC,423.87,FMCG
2025-03-13,ITC,422.06,FMCG
2025-03-14,ITC,426.52,FMCG
2025-03-17,ITC,429.42,FMCG
2025-03-18,ITC,437.21,FMCG
2025-03-19,ITC,432.43,FMCG
2025-03-20,ITC,432.77,FMCG
2025-03-21,ITC,433.43,FMCG
2025-03-24,ITC,429.34,FMCG
2025-03-25,ITC,427.41,FMCG
2025-03-26,ITC,427.94,FMCG
2025-03-27,ITC,427.34,FMCG
2025-03-28,ITC,426.4,FMCG
2025-03-31,ITC,428.49,FMCG
2025-04-01,ITC,429.01,FMCG
2025-04-02,ITC,431.47,FMCG
2025-04-03,ITC,432.46,FMCG
2025-04-04,ITC,430.94,FMCG
2025-04-07,ITC,428.36,FMCG
2025-04-09,ITC,421.53,FMCG
2025-04-10,ITC,418.55,FMCG
2025-04-11,ITC,418.93,FMCG
2025-04-14,ITC,420.12,FMCG
2025-04-16,ITC,417.57,FMCG
2025-04-17,ITC,413.99,FMCG
2025-04-18,ITC,414.51,FMCG
2025-04-21,ITC,412.41,FMCG
2025-04-22,ITC,414.03,FMCG
2025-04-24,ITC,420.12,FMCG
2025-04-25,ITC,423.74,FMCG
2025-04-29,ITC,421.23,FMCG
2025-04-30,ITC,419.81,FMCG
2025-05-01,ITC,424.15,FMCG
2025-05-02,ITC,428.32,FMCG
2025-05-05,ITC,431.08,FMCG
2025-05-06,ITC,429.68,FMCG
2025-05-07,ITC,428.9,FMCG
2025-05-08,ITC,429.45,FMCG
2025-05-09,ITC,434.55,FMCG
2025-05-12,ITC,432.32,FMCG
2025-05-13,ITC,437.06,FMCG
2025-05-14,ITC,437.91,FMCG
2025-05-15,ITC,440.67,FMCG
2025-05-16,ITC,436.4,FMCG
2025-05-19,ITC,437.06,FMCG
2025-05-20,ITC,439.0,FMCG
2025-05-21,ITC,436.88,FMCG
2025-05-22,ITC,439.81,FMCG
2025-05-23,ITC,437.67,FMCG
2025-05-26,ITC,442.5,FMCG
2025-05-27,ITC,442.91,FMCG
2025-05-28,ITC,445.3,FMCG
2025-05-29,ITC,438.57,FMCG
2025-05-30,ITC,433.57,FMCG
2025-06-02,ITC,435.71,FMCG
2025-06-03,ITC,439.42,FMCG
2025-06-04,ITC,443.77,FMCG
2025-06-05,ITC,445.31,FMCG
2025-06-06,ITC,450.31,FMCG
2025-06-09,ITC,443.36,FMCG
2025-06-10,ITC,443.0,FMCG
2025-06-11,ITC,450.73,FMCG
2025-06-12,ITC,445.49,FMCG
2025-06-13,ITC,445.88,FMCG
2025-06-16,ITC,439.49,FMCG
2025-06-17,ITC,438.04,FMCG
2025-06-18,ITC,444.6,FMCG
2025-06-19,ITC,443.88,FMCG
2025-06-20,ITC,438.52,FMCG
2025-06-23,ITC,439.49,FMCG
2025-06-24,ITC,443.72,FMCG
2025-06-25,ITC,440.44,FMCG
2025-06-26,ITC,443.34,FMCG
2025-06-27,ITC,442.39,FMCG
2025-06-30,ITC,441.0,FMCG
2025-07-01,ITC,443.55,FMCG
2025-07-02,ITC,445.05,FMCG
2025-07-03,ITC,447.07,FMCG
2025-07-04,ITC,449.18,FMCG
2025-07-07,ITC,453.7,FMCG
2025-07-08,ITC,457.31,FMCG
2025-07-09,ITC,460.45,FMCG
2025-07-11,ITC,460.54,FMCG
2025-07-14,ITC,460.38,FMCG
2025-07-15,ITC,468.76,FMCG
2025-07-16,ITC,473.9,FMCG
2025-07-17,ITC,474.55,FMCG
2025-07-18,ITC,485.13,FMCG
2025-07-21,ITC,486.06,FMCG
2025-07-22,ITC,487.27,FMCG
2025-07-23,ITC,491.99,FMCG
2025-07-24,ITC,492.1,FMCG
2025-07-25,ITC,494.62,FMCG
2025-07-28,ITC,490.94,FMCG
2025-07-29,ITC,490.21,FMCG
2025-07-30,ITC,493.34,FMCG
2025-07-31,ITC,487.34,FMCG
2025-08-01,ITC,485.12,FMCG
2025-08-04,ITC,487.67,FMCG
2025-08-05,ITC,488.19,FMCG
2025-08-06,ITC,485.61,FMCG
2025-08-07,ITC,479.03,FMCG
2025-08-08,ITC,470.22,FMCG
2025-08-11,ITC,468.45,FMCG
2025-08-12,ITC,467.99,FMCG
2025-08-13,ITC,465.1,FMCG
2025-08-15,ITC,466.88,FMCG
2025-08-18,ITC,471.05,FMCG
2025-08-19,ITC,469.41,FMCG
2025-08-20,ITC,471.87,FMCG
2025-08-21,ITC,471.32,FMCG
2025-08-22,ITC,470.08,FMCG
2025-08-25,ITC,469.56,FMCG
2025-08-26,ITC,469.16,FMCG
2025-08-27,ITC,473.47,FMCG
2025-08-28,ITC,474.25,FMCG
2025-09-01,ITC,480.49,FMCG
2025-09-02,ITC,484.84,FMCG
2025-09-03,ITC,491.07,FMCG
2025-09-04,ITC,486.13,FMCG
2025-09-05,ITC,488.85,FMCG
2025-09-08,ITC,482.4,FMCG
2025-09-09,ITC,484.91,FMCG
2025-09-11,ITC,485.38,FMCG
2025-09-12,ITC,482.54,FMCG
2025-09-15,ITC,481.74,FMCG
2025-09-16,ITC,481.46,FMCG
2025-09-17,ITC,478.58,FMCG
2025-09-18,ITC,478.67,FMCG
2025-09-19,ITC,479.58,FMCG
2025-09-22,ITC,482.03,FMCG
2025-09-23,ITC,478.01,FMCG
2025-09-24,ITC,472.53,FMCG
2025-09-25,ITC,476.23,FMCG
2025-09-26,ITC,481.36,FMCG
2025-09-29,ITC,484.31,FMCG
2025-09-30,ITC,483.05,FMCG
2025-10-01,ITC,485.43,FMCG
2025-10-02,ITC,488.98,FMCG
2025-10-03,ITC,484.0,FMCG
2025-10-06,ITC,481.58,FMCG
2025-10-07,ITC,485.95,FMCG
2025-10-08,ITC,485.31,FMCG
2025-10-09,ITC,476.92,FMCG
2025-10-10,ITC,475.05,FMCG
2025-10-13,ITC,480.43,FMCG
2025-10-14,ITC,481.24,FMCG
2025-10-15,ITC,491.84,FMCG
2025-10-16,ITC,489.5,FMCG
2025-10-17,ITC,492.83,FMCG
2025-10-20,ITC,484.08,FMCG
2025-10-21,ITC,485.42,FMCG
2025-10-22,ITC,491.51,FMCG
2025-10-23,ITC,478.82,FMCG
2025-10-24,ITC,477.33,FMCG
2025-10-27,ITC,474.7,FMCG
2025-10-28,ITC,478.35,FMCG
2025-10-29,ITC,471.75,FMCG
2025-10-30,ITC,469.24,FMCG
2025-10-31,ITC,470.97,FMCG
2025-11-03,ITC,467.89,FMCG
2025-11-04,ITC,466.01,FMCG
2025-11-05,ITC,467.27,FMCG
2025-11-06,ITC,468.53,FMCG
2025-11-07,ITC,471.46,FMCG
2025-11-10,ITC,464.14,FMCG
2025-11-11,ITC,466.31,FMCG
2025-11-12,ITC,474.84,FMCG
2025-11-13,ITC,473.94,FMCG
2025-11-14,ITC,471.11,FMCG
2025-11-17,ITC,472.04,FMCG
2025-11-18,ITC,469.27,FMCG
2025-11-19,ITC,467.39,FMCG
2025-11-20,ITC,463.62,FMCG
2025-11-21,ITC,460.17,FMCG
2025-11-25,ITC,463.72,FMCG
2025-11-26,ITC,460.7,FMCG
2025-11-27,ITC,460.0,FMCG
2025-11-28,ITC,464.86,FMCG
2025-12-01,ITC,464.1,FMCG
2025-12-02,ITC,464.92,FMCG
2025-12-03,ITC,466.99,FMCG
2025-12-04,ITC,471.75,FMCG
2025-12-05,ITC,469.02,FMCG
2025-12-08,ITC,471.66,FMCG
2025-12-09,ITC,471.41,FMCG
2025-12-10,ITC,475.21,FMCG
2025-12-11,ITC,477.52,FMCG
2025-12-12,ITC,475.95,FMCG
2025-12-15,ITC,476.43,FMCG
2025-12-16,ITC,482.68,FMCG
2025-12-17,ITC,481.08,FMCG
2025-12-18,ITC,480.37,FMCG
2025-12-19,ITC,484.54,FMCG
2025-12-22,ITC,478.02,FMCG
2025-12-23,ITC,480.23,FMCG
2025-12-24,ITC,482.1,FMCG
2025-12-25,ITC,478.86,FMCG
2025-12-26,ITC,480.0,FMCG
2022-01-03,LT,1147.74,Infrastructure
2022-01-05,LT,1147.19,Infrastructure
2022-01-06,LT,1158.1,Infrastructure
2022-01-07,LT,1163.0,Infrastructure
2022-01-10,LT,1154.86,Infrastructure
2022-01-11,LT,1175.3,Infrastructure
2022-01-12,LT,1174.52,Infrastructure
2022-01-13,LT,1191.62,Infrastructure
2022-01-14,LT,1194.03,Infrastructure
2022-01-17,LT,1199.37,Infrastructure
2022-01-18,LT,1196.48,Infrastructure
2022-01-19,LT,1191.23,Infrastructure
2022-01-20,LT,1190.24,Infrastructure
2022-01-24,LT,1202.12,Infrastructure
2022-01-25,LT,1192.84,Infrastructure
2022-01-26,LT,1200.26,Infrastructure
2022-01-28,LT,1189.75,Infrastructure
2022-01-31,LT,1196.47,Infrastructure
2022-02-01,LT,1196.88,Infrastructure
2022-02-02,LT,1203.14,Infrastructure
2022-02-03,LT,1188.59,Infrastructure
2022-02-04,LT,1190.46,Infrastructure
2022-02-07,LT,1200.22,Infrastructure
2022-02-08,LT,1199.88,Infrastructure
2022-02-10,LT,1227.74,Infrastructure
2022-02-11,LT,1236.45,Infrastructure
2022-02-14,LT,1231.15,Infrastructure
2022-02-16,LT,1212.38,Infrastructure
2022-02-17,LT,1197.89,Infrastructure
2022-02-18,LT,1194.4,Infrastructure
2022-02-21,LT,1195.81,Infrastructure
2022-02-22,LT,1196.31,Infrastructure
2022-02-23,LT,1202.05,Infrastructure
2022-02-24,LT,1209.9,Infrastructure
2022-02-25,LT,1232.2,Infrastructure
2022-02-28,LT,1249.35,Infrastructure
2022-03-01,LT,1250.11,Infrastructure
2022-03-02,LT,1244.26,Infrastructure
2022-03-03,LT,1230.05,Infrastructure
2022-03-04,LT,1238.62,Infrastructure
2022-03-07,LT,1254.19,Infrastructure
2022-03-08,LT,1262.41,Infrastructure
2022-03-09,LT,1268.69,Infrastructure
2022-03-10,LT,1269.16,Infrastructure
2022-03-11,LT,1271.34,Infrastructure
2022-03-14,LT,1283.89,Infrastructure
2022-03-15,LT,1274.97,Infrastructure
2022-03-16,LT,1288.68,Infrastructure
2022-03-17,LT,1293.67,Infrastructure
2022-03-18,LT,1278.98,Infrastructure
2022-03-21,LT,1284.67,Infrastructure
2022-03-22,LT,1301.57,Infrastructure
2022-03-23,LT,1312.68,Infrastructure
2022-03-24,LT,1304.75,Infrastructure
2022-03-25,LT,1296.89,Infrastructure
2022-03-28,LT,1310.06,Infrastructure
2022-03-29,LT,1321.34,Infrastructure
2022-03-30,LT,1325.8,Infrastructure
2022-03-31,LT,1316.1,Infrastructure
2022-04-01,LT,1299.53,Infrastructure
2022-04-04,LT,1308.48,Infrastructure
2022-04-05,LT,1319.75,Infrastructure
2022-04-06,LT,1315.64,Infrastructure
2022-04-07,LT,1331.67,Infrastructure
2022-04-08,LT,1341.38,Infrastructure
2022-04-11,LT,1330.57,Infrastructure
2022-04-12,LT,1330.53,Infrastructure
2022-04-13,LT,1339.55,Infrastructure
2022-04-14,LT,1324.98,Infrastructure
2022-04-15,LT,1326.87,Infrastructure
2022-04-19,LT,1336.5,Infrastructure
2022-04-20,LT,1345.78,Infrastructure
2022-04-21,LT,1369.32,Infrastructure
2022-04-22,LT,1370.23,Infrastructure
2022-04-25,LT,1346.45,Infrastructure
2022-04-26,LT,1349.94,Infrastructure
2022-04-27,LT,1323.88,Infrastructure
2022-04-28,LT,1344.48,Infrastructure
2022-04-29,LT,1348.24,Infrastructure
2022-05-02,LT,1352.88,Infrastructure
2022-05-03,LT,1356.9,Infrastructure
2022-05-04,LT,1347.0,Infrastructure
2022-05-05,LT,1361.52,Infrastructure
2022-05-06,LT,1358.89,Infrastructure
2022-05-09,LT,1365.06,Infrastructure
2022-05-10,LT,1387.94,Infrastructure
2022-05-11,LT,1379.43,Infrastructure
2022-05-12,LT,1387.64,Infrastructure
2022-05-13,LT,1387.18,Infrastructure
2022-05-16,LT,1409.13,Infrastructure
2022-05-17,LT,1391.99,Infrastructure
2022-05-18,LT,1394.16,Infrastructure
2022-05-19,LT,1381.48,Infrastructure
2022-05-20,LT,1382.43,Infrastructure
2022-05-23,LT,1396.66,Infrastructure
2022-05-24,LT,1396.83,Infrastructure
2022-05-25,LT,1369.23,Infrastructure
2022-05-26,LT,1403.9,Infrastructure
2022-05-27,LT,1405.44,Infrastructure
2022-05-30,LT,1399.19,Infrastructure
2022-05-31,LT,1371.94,Infrastructure
2022-06-01,LT,1392.58,Infrastructure
2022-06-02,LT,1390.31,Infrastructure
2022-06-03,LT,1361.59,Infrastructure
2022-06-06,LT,1365.81,Infrastructure
2022-06-07,LT,1378.35,Infrastructure
2022-06-08,LT,1388.26,Infrastructure
2022-06-09,LT,1400.69,Infrastructure
2022-06-10,LT,1437.1,Infrastructure
2022-06-13,LT,1427.65,Infrastructure
2022-06-14,LT,1453.64,Infrastructure
2022-06-15,LT,1468.5,Infrastructure
2022-06-16,LT,1463.39,Infrastructure
2022-06-17,LT,1471.0,Infrastructure
2022-06-20,LT,1477.08,Infrastructure
2022-06-21,LT,1518.65,Infrastructure
2022-06-23,LT,1508.33,Infrastructure
2022-06-24,LT,1504.71,Infrastructure
2022-06-27,LT,1505.7,Infrastructure
2022-06-28,LT,1482.97,Infrastructure
2022-06-29,LT,1478.73,Infrastructure
2022-06-30,LT,1485.65,Infrastructure
2022-07-01,LT,1485.41,Infrastructure
2022-07-04,LT,1502.47,Infrastructure
2022-07-05,LT,1536.94,Infrastructure
2022-07-06,LT,1536.93,Infrastructure
2022-07-07,LT,1546.47,Infrastructure
2022-07-08,LT,1554.3,Infrastructure
2022-07-11,LT,1559.77,Infrastructure
2022-07-12,LT,1580.25,Infrastructure
2022-07-13,LT,1590.51,Infrastructure
2022-07-14,LT,1575.22,Infrastructure
2022-07-15,LT,1560.81,Infrastructure
2022-07-18,LT,1562.49,Infrastructure
2022-07-19,LT,1566.12,Infrastructure
2022-07-20,LT,1560.17,Infrastructure
2022-07-21,LT,1567.32,Infrastructure
2022-07-22,LT,1569.98,Infrastructure
2022-07-25,LT,1562.72,Infrastructure
2022-07-26,LT,1566.11,Infrastructure
2022-07-27,LT,1553.18,Infrastructure
2022-07-28,LT,1572.16,Infrastructure
2022-07-29,LT,1573.95,Infrastructure
2022-08-01,LT,1572.73,Infrastructure
2022-08-02,LT,1607.12,Infrastructure
2022-08-03,LT,1602.12,Infrastructure
2022-08-04,LT,1584.05,Infrastructure
2022-08-05,LT,1598.85,Infrastructure
2022-08-08,LT,1605.03,Infrastructure
2022-08-09,LT,1613.29,Infrastructure
2022-08-10,LT,1584.95,Infrastructure
2022-08-11,LT,1584.66,Infrastructure
2022-08-12,LT,1593.42,Infrastructure
2022-08-15,LT,1604.1,Infrastructure
2022-08-16,LT,1618.3,Infrastructure
2022-08-17,LT,1612.39,Infrastructure
2022-08-18,LT,1623.18,Infrastructure
2022-08-19,LT,1621.6,Infrastructure
2022-08-22,LT,1605.97,Infrastructure
2022-08-23,LT,1577.35,Infrastructure
2022-08-24,LT,1572.63,Infrastructure
2022-08-25,LT,1596.51,Infrastructure
2022-08-26,LT,1599.74,Infrastructure
2022-08-29,LT,1611.95,Infrastructure
2022-08-30,LT,1611.58,Infrastructure
2022-08-31,LT,1611.21,Infrastructure
2022-09-01,LT,1604.19,Infrastructure
2022-09-02,LT,1607.73,Infrastructure
2022-09-05,LT,1577.17,Infrastructure
2022-09-06,LT,1567.29,Infrastructure
2022-09-07,LT,1573.89,Infrastructure
2022-09-08,LT,1578.56,Infrastructure
2022-09-09,LT,1566.13,Infrastructure
2022-09-12,LT,1553.92,Infrastructure
2022-09-13,LT,1562.1,Infrastructure
2022-09-14,LT,1553.31,Infrastructure
2022-09-15,LT,1547.5,Infrastructure
2022-09-16,LT,1579.9,Infrastructure
2022-09-19,LT,1596.93,Infrastructure
2022-09-20,LT,1627.86,Infrastructure
2022-09-21,LT,1639.06,Infrastructure
2022-09-22,LT,1653.03,Infrastructure
2022-09-23,LT,1654.7,Infrastructure
2022-09-26,LT,1660.41,Infrastructure
2022-09-27,LT,1680.81,Infrastructure
2022-09-28,LT,1682.65,Infrastructure
2022-09-29,LT,1680.17,Infrastructure
2022-09-30,LT,1666.97,Infrastructure
2022-10-03,LT,1695.31,Infrastructure
2022-10-04,LT,1704.24,Infrastructure
2022-10-05,LT,1729.53,Infrastructure
2022-10-06,LT,1721.85,Infrastructure
2022-10-07,LT,1746.32,Infrastructure
2022-10-10,LT,1741.86,Infrastructure
2022-10-11,LT,1736.43,Infrastructure
2022-10-12,LT,1757.49,Infrastructure
2022-10-13,LT,1759.12,Infrastructure
2022-10-14,LT,1743.54,Infrastructure
2022-10-17,LT,1743.98,Infrastructure
2022-10-18,LT,1737.79,Infrastructure
2022-10-19,LT,1731.45,Infrastructure
2022-10-20,LT,1736.98,Infrastructure
2022-10-21,LT,1750.02,Infrastructure
2022-10-24,LT,1779.09,Infrastructure
2022-10-25,LT,1765.15,Infrastructure
2022-10-26,LT,1774.15,Infrastructure
2022-10-27,LT,1779.6,Infrastructure
2022-10-31,LT,1777.19,Infrastructure
2022-11-01,LT,1775.15,Infrastructure
2022-11-02,LT,1752.94,Infrastructure
2022-11-03,LT,1759.95,Infrastructure
2022-11-04,LT,1772.26,Infrastructure
2022-11-07,LT,1780.8,Infrastructure
2022-11-08,LT,1788.21,Infrastructure
2022-11-09,LT,1772.83,Infrastructure
2022-11-10,LT,1796.83,Infrastructure
2022-11-11,LT,1791.35,Infrastructure
2022-11-14,LT,1832.04,Infrastructure
2022-11-15,LT,1860.92,Infrastructure
2022-11-16,LT,1869.4,Infrastructure
2022-11-17,LT,1848.15,Infrastructure
2022-11-18,LT,1862.65,Infrastructure
2022-11-21,LT,1892.05,Infrastructure
2022-11-22,LT,1905.46,Infrastructure
2022-11-23,LT,1885.39,Infrastructure
2022-11-24,LT,1871.21,Infrastructure
2022-11-25,LT,1861.68,Infrastructure
2022-11-28,LT,1822.61,Infrastructure
2022-11-29,LT,1860.91,Infrastructure
2022-11-30,LT,1887.19,Infrastructure
2022-12-01,LT,1888.86,Infrastructure
2022-12-02,LT,1884.49,Infrastructure
2022-12-05,LT,1911.76,Infrastructure
2022-12-06,LT,1881.27,Infrastructure
2022-12-07,LT,1899.52,Infrastructure
2022-12-08,LT,1913.24,Infrastructure
2022-12-09,LT,1907.47,Infrastructure
2022-12-12,LT,1903.21,Infrastructure
2022-12-13,LT,1930.35,Infrastructure
2022-12-14,LT,1914.19,Infrastructure
2022-12-15,LT,1914.3,Infrastructure
2022-12-16,LT,1922.36,Infrastructure
2022-12-19,LT,1937.49,Infrastructure
2022-12-21,LT,1909.42,Infrastructure
2022-12-22,LT,1904.19,Infrastructure
2022-12-23,LT,1912.11,Infrastructure
2022-12-26,LT,1921.05,Infrastructure
2022-12-27,LT,1912.11,Infrastructure
2022-12-28,LT,1951.86,Infrastructure
2022-12-29,LT,1927.87,Infrastructure
2022-12-30,LT,1911.29,Infrastructure
2023-01-02,LT,1924.03,Infrastructure
2023-01-03,LT,1929.29,Infrastructure
2023-01-04,LT,1913.12,Infrastructure
2023-01-05,LT,1906.35,Infrastructure
2023-01-06,LT,1923.58,Infrastructure
2023-01-09,LT,1902.68,Infrastructure
2023-01-10,LT,1917.66,Infrastructure
2023-01-11,LT,1928.53,Infrastructure
2023-01-12,LT,1943.94,Infrastructure
2023-01-13,LT,1954.5,Infrastructure
2023-01-17,LT,1972.44,Infrastructure
2023-01-18,LT,1976.9,Infrastructure
2023-01-19,LT,1965.04,Infrastructure
2023-01-20,LT,1953.0,Infrastructure
2023-01-23,LT,1962.94,Infrastructure
2023-01-24,LT,1987.95,Infrastructure
2023-01-25,LT,1976.13,Infrastructure
2023-01-27,LT,1958.92,Infrastructure
2023-01-30,LT,1967.94,Infrastructure
2023-01-31,LT,1963.06,Infrastructure
2023-02-01,LT,1984.27,Infrastructure
2023-02-02,LT,2019.07,Infrastructure
2023-02-03,LT,2032.32,Infrastructure
2023-02-06,LT,2059.44,Infrastructure
2023-02-07,LT,2035.49,Infrastructure
2023-02-08,LT,2048.33,Infrastructure
2023-02-09,LT,2044.02,Infrastructure
2023-02-10,LT,2040.17,Infrastructure
2023-02-13,LT,2056.69,Infrastructure
2023-02-14,LT,2078.03,Infrastructure
2023-02-15,LT,2101.23,Infrastructure
2023-02-16,LT,2126.97,Infrastructure
2023-02-21,LT,2135.38,Infrastructure
2023-02-22,LT,2108.84,Infrastructure
2023-02-23,LT,2121.96,Infrastructure
2023-02-24,LT,2133.14,Infrastructure
2023-02-27,LT,2118.95,Infrastructure
2023-02-28,LT,2120.58,Infrastructure
2023-03-01,LT,2140.14,Infrastructure
2023-03-02,LT,2143.64,Infrastructure
2023-03-03,LT,2162.37,Infrastructure
2023-03-06,LT,2141.0,Infrastructure
2023-03-07,LT,2139.62,Infrastructure
2023-03-08,LT,2129.13,Infrastructure
2023-03-09,LT,2122.22,Infrastructure
2023-03-10,LT,2123.36,Infrastructure
2023-03-13,LT,2130.97,Infrastructure
2023-03-14,LT,2120.64,Infrastructure
2023-03-16,LT,2095.08,Infrastructure
2023-03-17,LT,2085.91,Infrastructure
2023-03-20,LT,2076.83,Infrastructure
2023-03-21,LT,2087.2,Infrastructure
2023-03-23,LT,2102.63,Infrastructure
2023-03-28,LT,2085.46,Infrastructure
2023-03-29,LT,2076.18,Infrastructure
2023-03-30,LT,2049.44,Infrastructure
2023-03-31,LT,2067.89,Infrastructure
2023-04-03,LT,2041.67,Infrastructure
2023-04-04,LT,2035.13,Infrastructure
2023-04-05,LT,2002.94,Infrastructure
2023-04-06,LT,1976.89,Infrastructure
2023-04-07,LT,1972.54,Infrastructure
2023-04-10,LT,1954.58,Infrastructure
2023-04-12,LT,1956.97,Infrastructure
2023-04-13,LT,1958.35,Infrastructure
2023-04-14,LT,1959.88,Infrastructure
2023-04-17,LT,1965.85,Infrastructure
2023-04-18,LT,1978.67,Infrastructure
2023-04-19,LT,1973.59,Infrastructure
2023-04-20,LT,1992.03,Infrastructure
2023-04-21,LT,2001.22,Infrastructure
2023-04-24,LT,1999.33,Infrastructure
2023-04-25,LT,1999.34,Infrastructure
2023-04-26,LT,1985.0,Infrastructure
2023-04-27,LT,1974.41,Infrastructure
2023-04-28,LT,1962.26,Infrastructure
2023-05-01,LT,1976.06,Infrastructure
2023-05-02,LT,2003.13,Infrastructure
2023-05-03,LT,2009.84,Infrastructure
2023-05-04,LT,2025.44,Infrastructure
2023-05-05,LT,2067.89,Infrastructure
2023-05-08,LT,2098.7,Infrastructure
2023-05-09,LT,2073.63,Infrastructure
